sourceId,lineId,customerId,validAfter,expiryDate,sku,attribute1,attribute2,attribute7,attribute11,userGroupEdit,userGroupViewDetails
P-4445,L9ce9g9A89T64YD,CD-00090,2019-07-29,2019-09-14,Pfx-3.3,40,15.2,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4449,1su9pyq6N2s5X2K,CG-0033,2019-07-11,2019-07-23,Pfx-abc-8,160,14.4,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4450,09J87Uy36T2RI74,CD-00042,2021-10-08,2021-11-17,Pfx-3.6,70,16.5,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4451,v8Dfdq56kTx128W,CD-00109,2020-09-05,2020-10-22,Pfx-3.1,80,15,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4455,W0pdxRw3Vxb0151,,2019-11-27,2019-12-23,Pfx-2.8,10,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4457,59k0Iv60347e98E,CD-00087,2021-11-26,2021-12-14,Pfx-3.0,80,17.1,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4457,d1W7C5WT0u3g9X9,CH-0034,2019-06-18,2019-07-11,Pfx-abc-4,40,17,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4461,n965q3325D27087,,2019-04-30,2019-06-25,Pfx-abc-4,32,17,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4462,08840T5Jl9MD751,,2021-07-09,2021-08-30,Pfx-4.0,3,15,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4462,957Oo68n9l435gP,CD-00005,2020-07-21,2020-08-02,Pfx-abc-2,110,14,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4469,mxn478J93359629,,2020-05-30,2020-06-30,Pfx-3.6,1,16.5,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4471,qqf33Zhk97Ow47Y,CH-0015,2019-12-17,2019-12-30,Pfx-3.4,690,10.8,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4473,58M5f4C4D8vWu72,CD-00053,2020-05-02,2020-05-31,Pfx-abc-5,60,12,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4488,8AHQDBXMhIjXh01,CD-00105,2021-09-23,2021-10-17,Pfx-2.8,100,15.2,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4488,48L40U92fX1nj79,CG-0020,2021-05-19,2021-07-15,Pfx-3.6,80,13.5,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4489,n4K403R0rW79UDA,CG-0016,2019-08-19,2019-08-23,Pfx-2.8,10,17.1,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4491,8Z5K89184SA4FV1,CG-0029,2021-12-23,2022-01-17,Pfx-3.2,150,11,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4497,0y2z363XaWAw3h2,CH-0015,2021-07-03,2021-08-21,Pfx-abc-2,30,12.6,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4497,ba700a97YNxu55f,CD-00127,2021-12-09,2022-01-17,Pfx-abc-3,90,9,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4503,5r9T6mA95669ktE,CG-0024,2021-04-02,2021-04-30,Pfx-abc-4,500,17,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4508,F208Z3dtg135484,CD-00075,2021-04-26,2021-04-29,Pfx-2.9,270,39,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4508,5Nb711Q36588K31,CD-00005,2020-07-30,2020-09-04,Pfx-3.3,150,20.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4509,9GAPD1WGs5105m6,CD-00085,2020-02-04,2020-03-26,Pfx-3.2,40,9.9,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4509,72mfhpRkznsp2vM,CG-0023,2020-04-10,2020-05-10,Pfx-abc-6,90,15.2,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4510,aq66X21397N3Mu1,CH-0037,2021-02-22,2021-03-23,Pfx-3.3,110,19,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4513,67WKr1937d62D8E,CH-0037,2021-12-05,2021-12-10,Pfx-3.3,60,15.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4515,aHnYq42kfJ4ys3a,CH-0015,2019-01-29,2019-03-08,Pfx-3.1,1,13.5,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4516,mGF96569qI9466u,,2019-08-02,2019-09-11,Pfx-3.4,25,12,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4516,7Qu7ZS2v82aIyKo,,2021-12-09,2021-12-30,Pfx-abc-6,12,19,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4517,POya1e8w5400s1P,CD-00054,2019-10-08,2019-11-11,Pfx-3.4,230,9.6,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4520,0Z76772TDry9461,CD-00147,2019-02-06,2019-02-10,Pfx-3.7,570,11.7,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4521,Gt8iJH47t9344Nd,CH-0047,2019-05-08,2019-06-20,Pfx-2.7,80,16,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4521,2GcE20gT1M1v03U,CG-0020,2020-10-23,2020-11-28,Pfx-abc-2,80,11.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4522,zSkd2tn7srXM06f,,2021-08-12,2021-09-13,Pfx-3.2,16,9.9,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4524,l860s6Dd3L9C28h,CG-0022,2021-11-25,2021-12-10,Pfx-2.9,220,42.9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4527,9md6B8XU7YN420o,CD-00115,2021-10-02,2021-10-17,Pfx-6.0,20,30,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4527,8I24FOsiel28Y1c,CG-0026,2021-06-20,2021-07-19,Pfx-abc-1,80,15.3,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4528,FD80hU888i8H037,CD-00111,2020-11-13,2020-11-24,Pfx-abc-2,50,12.6,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4531,8M0B9O1o3K41kSN,,2020-04-10,2020-04-17,Pfx-abc-3,53,7.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4535,EsZVdGV42L5IllM,CH-0014,2021-07-13,2021-08-17,Pfx-3.3,470,19,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4535,U36627h6uUW4hv8,CG-0029,2021-02-22,2021-03-18,Pfx-4.0,140,15,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4538,c8O8W5l78s4IZZG,CD-00072,2021-08-23,2021-09-20,Pfx-2.8,70,15.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4541,95DB6RZ8281k750,CD-00105,2019-05-09,2019-06-14,Pfx-abc-5,130,9.6,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4545,k9oFB9oZTyB9Gz3,,2021-10-02,2021-10-14,Pfx-2.8,16,19,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4545,8NVmrM8P3u0HV6B,CG-0018,2019-05-06,2019-05-28,Pfx-3.2,110,9.9,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4551,3b22835Ni1Es9N0,,2021-06-11,2021-07-19,Pfx-2.8,4,15.2,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4552,5Ioq0O703pg8Ro2,,2019-08-11,2019-10-09,Pfx-4.0,14,12,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4552,J9NH2W445lZ0l6i,CD-00039,2020-12-26,2020-12-29,Pfx-abc-2,70,14,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4553,i94ov4CC40rU65B,CG-0028,2019-05-20,2019-07-04,Pfx-2.7,40,12.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4553,Qz11r53t95L5a9e,CD-00027,2021-05-11,2021-05-17,Pfx-4.0,130,12,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4554,261m2xI5067G41O,CD-00050,2019-03-10,2019-05-03,Pfx-3.3,240,17.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4555,q4A1T2Q9l39QiJ7,CD-00042,2019-04-22,2019-04-29,Pfx-abc-6,150,17.1,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4556,fBytL4I6Ve68n4v,CD-00029,2019-05-31,2019-06-06,Pfx-3.0,60,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4557,RQ67T1B6TQjG17U,CD-00050,2019-05-29,2019-07-09,Pfx-abc-6,80,17.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4559,mVi13D76a5y07d7,CD-00035,2019-10-07,2019-11-06,Pfx-abc-4,150,17,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4562,68cXNG5C3y8T6h2,CD-00047,2020-09-26,2020-11-02,Pfx-2.7,130,14.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4562,c64T572133k318w,CD-00005,2021-07-09,2021-08-22,Pfx-abc-2,110,11.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4563,3vK630l832564g5,CD-00027,2021-03-04,2021-04-09,Pfx-3.1,840,15,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4563,5W74V6201A7sR14,CD-00029,2021-10-24,2021-11-19,Pfx-3.7,200,11.7,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4564,x3v9IzS62Gr7j5U,CG-0024,2021-10-09,2021-11-30,Pfx-6.0,100,30,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4565,p5I07UZtjBbqF08,,2020-04-16,2020-05-01,Pfx-2.9,5,42.9,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4565,58876XYja22QhFi,,2021-10-07,2021-11-18,Pfx-abc-7,26,8.8,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4566,ZtWHRQ416M6l5Z9,CG-0035,2021-01-31,2021-02-24,Pfx-3.3,10,17.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4573,G2hGg7263g85TNy,CD-00127,2019-06-15,2019-06-25,Pfx-2.8,50,17.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4577,52kn3Is24405xtl,CD-00099,2020-06-23,2020-07-06,Pfx-3.3,80,15.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4577,Zs7c6EhP580hZF9,,2021-03-19,2021-04-17,Pfx-abc-1,31,17,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4581,9N67Fo6lmW0S834,CG-0011,2019-04-25,2019-06-19,Pfx-3.5,170,11.7,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4582,3X984Y17o5t8N0K,CD-00097,2020-09-13,2020-09-26,Pfx-4.0,110,15,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4583,q89H628008bB9Y2,CG-0023,2021-12-03,2022-01-03,Pfx-abc-2,180,11.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4585,ZZnkpC8s28tY85l,CD-00071,2021-10-05,2021-12-03,Pfx-abc-5,240,13.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4586,9dX6uSzw64B093B,CD-00109,2019-01-15,2019-03-02,Pfx-abc-8,160,19.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4589,9i9dN6bO8Y8nA85,CG-0005,2020-08-30,2020-10-29,Pfx-3.3,140,17.1,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4589,102H9W7B9r0s445,CD-00097,2019-06-28,2019-08-06,Pfx-3.4,180,10.8,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4589,6DB75au0O60385j,CD-00115,2020-11-16,2020-12-10,Pfx-3.7,10,11.7,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4591,Twb9wMs1816hRXe,,2020-10-27,2020-12-23,Pfx-abc-8,3,14.4,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4592,XRW7562VH1785Up,CD-00127,2019-09-28,2019-11-20,Pfx-3.6,20,12,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4592,E4995l494aG84x8,CD-00141,2019-08-06,2019-09-04,Pfx-abc-5,30,13.2,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4595,98vP84kXfg1140D,CD-00054,2019-11-14,2019-11-26,Pfx-abc-3,200,9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4597,7e977G50WBo22T1,CD-00047,2021-10-09,2021-12-08,Pfx-3.3,190,17.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4599,78lq392755PC939,CD-00019,2019-01-25,2019-02-14,Pfx-abc-3,80,7.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4610,L2hKe82i4I3Jq7E,,2019-03-14,2019-04-07,Pfx-abc-4,128,17,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4614,05uzBQEHl86eCy3,,2020-08-03,2020-08-20,Pfx-2.7,9,14.4,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4615,5Vh51hrW30sn867,,2019-11-13,2019-12-07,Pfx-3.3,41,20.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4616,2qxrZsy3ah99n0t,CD-00005,2019-06-08,2019-07-29,Pfx-3.2,20,11,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4618,q60cP614V2i4DbA,CD-00054,2020-02-27,2020-04-01,Pfx-3.5,250,13,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4618,Z466uk2i9h8UPED,CD-00061,2021-12-02,2022-01-06,Pfx-abc-6,80,15.2,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4621,59C4DE92S2657N9,CG-0026,2020-07-23,2020-08-06,Pfx-6.0,10,24,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4622,0T7R3x3qr8TiS7u,CD-00001,2020-10-31,2020-11-12,Pfx-3.1,40,15,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4623,58M747zl381F854,CH-0001,2019-09-11,2019-10-23,Pfx-abc-1,370,18.7,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4623,Wy6Hsi3Cpv4014r,,2019-12-23,2020-02-12,Pfx-abc-4,38,17,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4625,t973xX5033x9N00,,2020-09-08,2020-10-15,Pfx-abc-2,3,14,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4628,K35eF54ktO4U59J,CH-0037,2021-04-26,2021-05-26,Pfx-6.0,290,30,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4630,JxG78QbNXOyxlsr,,2020-05-08,2020-07-01,Pfx-3.5,19,11.7,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4634,C9Oc7CER7StH7wx,CD-00113,2020-03-24,2020-04-09,Pfx-abc-3,180,7.2,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4637,9S2QF4R2S4z50w0,,2021-11-17,2022-01-10,Pfx-6.0,12,24,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4637,5WEjYWCtDvNWu36,CD-00111,2021-03-05,2021-04-02,Pfx-abc-7,90,12.1,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4639,y2oy5j2PMQ271v7,,2021-07-06,2021-08-26,Pfx-3.3,6,20.9,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4643,D5Wj6XX0Kc0D255,CD-00075,2020-09-21,2020-10-21,Pfx-abc-3,260,7.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4644,OKI2Fa21I6mO445,CD-00103,2019-10-03,2019-10-06,Pfx-abc-7,40,8.8,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4645,KM4L5R959a02Z1J,CG-0013,2019-06-08,2019-07-04,Pfx-3.2,90,12.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4645,27K06Z98O2B56r6,CG-0007,2020-08-05,2020-09-24,Pfx-4.0,90,15,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4645,7o8jUzD22JRib89,CD-00041,2020-09-13,2020-11-08,Pfx-abc-8,420,18,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4645,7n3C2Lv9VN84Sp8,CH-0013,2019-04-03,2019-05-27,Pfx-abc-8,60,16.2,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4647,8k0z25EKMRcY08T,,2019-05-04,2019-05-24,Pfx-3.6,30,13.5,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4647,7G2c4301n41wQhq,,2019-12-19,2020-01-17,Pfx-abc-5,51,10.8,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4651,f09KoM5wo9MH441,,2020-11-17,2020-11-27,Pfx-3.1,28,15,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4653,63mkCbSpw2X163i,CD-00036,2020-12-14,2020-12-23,Pfx-3.7,80,10.4,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4657,09iw3551p6gQ834,CD-00049,2019-06-12,2019-08-04,Pfx-3.0,1,15.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4659,74S47S4IZ821BWm,CD-00042,2019-12-12,2019-12-29,Pfx-3.3,420,15.2,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4663,i715ksD4Kyv2Ox4,CH-0005,2021-12-03,2021-12-28,Pfx-abc-4,390,15.3,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4667,x8bTh03HR8058Mp,CG-0025,2019-08-08,2019-09-26,Pfx-5.0,470,9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4668,1v2P2HOm894825s,,2020-06-05,2020-06-29,Pfx-4.0,3,15,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4668,lU5lylud6CXQwvA,,2019-07-11,2019-08-31,Pfx-abc-6,2,20.9,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4669,4B6phO2qc34h2xO,CD-00023,2021-09-03,2021-10-27,Pfx-2.8,100,17.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4669,iyzcwj9q13j0z4H,CD-00005,2021-02-04,2021-03-08,Pfx-abc-2,150,14,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4671,36M0prtn8mQ9930,CG-0009,2019-07-22,2019-09-05,Pfx-3.3,150,17.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4672,sc80S0HIdaQyHpl,CD-00039,2019-03-14,2019-05-05,Pfx-3.3,40,19,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4673,zG1S96zCf5KJ1No,CD-00147,2019-03-09,2019-03-25,Pfx-3.3,50,19,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4673,O9fhp7GEAUIs1U9,CH-0037,2021-10-11,2021-10-19,Pfx-3.6,90,12,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4675,3Ht2V15qG851fvL,CH-0016,2021-01-03,2021-02-07,Pfx-3.3,290,15.2,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4682,BL98533B5X3aMK3,CD-00042,2020-04-23,2020-04-30,Pfx-abc-1,80,13.6,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4684,L98k2JApz4G05y6,CD-00147,2021-03-27,2021-05-23,Pfx-abc-4,170,18.7,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4685,0855O0n445TeeC4,CD-00086,2020-10-26,2020-11-23,Pfx-2.9,20,31.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4685,oog18M4qEXN1Ve8,CD-00149,2021-01-19,2021-02-09,Pfx-3.7,180,11.7,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4688,43St2bb4mw514gs,CG-0022,2021-03-21,2021-05-06,Pfx-3.6,160,16.5,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4693,5969Dk95E6a4359,CH-0015,2020-09-12,2020-10-25,Pfx-abc-1,290,15.3,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4694,7Pp9e38uES9fl4L,CD-00071,2019-12-23,2020-02-21,Pfx-abc-6,20,17.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4695,Pc1c418Tc5t229y,,2019-03-26,2019-05-01,Pfx-3.7,19,11.7,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4697,498CeeVq7R6I606,CD-00071,2021-12-12,2022-01-07,Pfx-4.0,190,13.5,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4701,51rcZK7D49K42Si,,2019-04-25,2019-05-17,Pfx-abc-8,14,14.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4703,c34b432n8h8un28,,2021-12-05,2022-01-15,Pfx-abc-8,10,19.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4704,24q9E855j3g87JH,CD-00048,2019-11-25,2019-12-03,Pfx-3.6,120,15,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4705,A30l65IgKJ0080e,CD-00089,2020-03-03,2020-04-04,Pfx-abc-6,670,19,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4708,0lHKo62X4THN675,CD-00039,2020-11-01,2020-11-29,Pfx-abc-5,190,10.8,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4711,NTD92h2cNTt02XK,CD-00077,2021-04-25,2021-05-23,Pfx-3.1,400,15,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4716,Yte975r9De22WJ3,,2019-06-29,2019-08-26,Pfx-abc-3,3,9.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4717,dOe82p2Ls2A383A,CD-00090,2019-01-23,2019-03-14,Pfx-abc-4,290,15.3,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4718,f1MOU7h6005A9DV,CD-00063,2021-01-15,2021-01-25,Pfx-3.5,60,10.4,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4718,o37MtgXMA895T4C,CD-00085,2021-03-04,2021-03-30,Pfx-abc-6,70,20.9,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4719,j0hx32z85M279s9,CD-00001,2021-10-20,2021-12-02,Pfx-3.5,230,10.4,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4722,XS12O5EPL5D2qa8,CD-00083,2021-11-10,2021-11-29,Pfx-3.2,110,8.8,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4728,P2G6iaC0WwOr3H1,CD-00017,2020-01-11,2020-02-11,Pfx-3.4,300,13.2,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4730,37WdRqY17ck903k,CD-00086,2020-08-28,2020-10-24,Pfx-abc-3,310,7.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4734,5Q246W2dHi19iT4,CD-00050,2020-09-03,2020-10-24,Pfx-3.2,350,12.1,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4735,72WA4sUium8H2tM,,2021-11-25,2022-01-01,Pfx-2.9,2,42.9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4738,1ST23A9ua513XmW,CH-0014,2021-04-21,2021-06-12,Pfx-abc-8,130,16.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4739,B1m5vX6bZ6d32K1,,2021-02-19,2021-04-11,Pfx-abc-4,20,15.3,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4744,S0IQ950g5I5X7LQ,,2020-05-25,2020-06-26,Pfx-3.1,13,15,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4745,21tu1Q49eVuN8G3,,2020-12-10,2020-12-25,Pfx-abc-3,5,8.1,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4746,63hBXP5IG9xtLZJ,,2020-10-20,2020-12-17,Pfx-abc-2,46,15.4,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-4748,7byI8jPg2y18MPi,CD-00042,2019-11-17,2020-01-04,Pfx-6.0,70,33,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
