key1,key2,key3,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30
2023-06,Darmstadt,4X Bundle,0.3912612227,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,4X Split Pack L,0.3777265128,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Beef,10.1008108305,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Bottle,0.0992564596,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Grated Cheese,7.3526403223,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Lamb,18.9757240322,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Mustard Hot,4.3749108732,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Mustard Medium,4.4173423515,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Mustard Mild,4.8138736377,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pack L,0.067916361,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pack M,0.0763900483,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pack Meal L,0.1140149798,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pack Meal M,0.0883009214,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pack Meal S,0.0889377759,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pack Meal XL,0.1611805891,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pack S,0.0502205647,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Pork,7.7517504436,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Tofu,1.6309539485,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Tomato Hot,3.1362499095,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Tomato Medium,3.4982099515,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,Darmstadt,Tomato Mild,2.9569847076,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,2X Split Pack L,0.2475601717,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,4X Bundle,0.3916114624,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,4X Split Pack L,0.3068874932,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Beef,11.0201343549,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Bottle,0.0877898683,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Grated Cheese,6.5586524834,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Lamb,24.0946880498,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Mustard Hot,5.5730520149,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Mustard Medium,5.7655632333,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Mustard Mild,4.4249050084,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pack L,0.0986069007,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pack M,0.0634064282,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pack Meal L,0.1181655469,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pack Meal M,0.0709064714,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pack Meal S,0.0662083808,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pack Meal XL,0.1192015021,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pack S,0.056310475,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Pork,7.94805591,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Tofu,1.5548491287,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Tomato Hot,4.4262921714,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Tomato Medium,3.4098121621,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,St. Louis,Tomato Mild,4.3759276191,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,2X Split Pack L,0.2518651018,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,4X Bundle,0.2798304329,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,4X Split Pack L,0.3644412187,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Beef,12.1580242125,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Bottle,0.0886121851,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Grated Cheese,9.2900678829,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Lamb,21.748565381,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Mustard Hot,4.4165675522,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Mustard Medium,6.0935920067,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Mustard Mild,5.4936085788,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pack L,0.0854064606,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pack M,0.0551926971,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pack Meal L,0.1350092067,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pack Meal M,0.0953485059,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pack Meal S,0.0612453976,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pack Meal XL,0.1131456671,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pack S,0.0402802738,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Pork,6.4593472481,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Tofu,1.3082421393,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Tomato Hot,3.5801132268,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Tomato Medium,3.9649511768,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,Darmstadt,Tomato Mild,3.7381880955,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,2X Split Pack L,0.1992137694,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,4X Bundle,0.298515255,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,4X Split Pack L,0.4687594097,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Beef,11.2298415471,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Bottle,0.1269571278,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Grated Cheese,9.1248881672,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Lamb,22.5260843438,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Mustard Hot,5.1102468726,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Mustard Medium,4.5907211531,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Mustard Mild,5.7925978443,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pack L,0.0985707332,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pack M,0.0616784558,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pack Meal L,0.1194261237,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pack Meal M,0.0862139336,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pack Meal S,0.0723568642,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pack Meal XL,0.1573641147,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pack S,0.0465803543,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Pork,8.3479850294,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Tofu,2.0854888915,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Tomato Hot,3.063295674,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Tomato Medium,4.0110929202,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,St. Louis,Tomato Mild,3.6978673757,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,2X Split Pack L,0.2277470156,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,4X Bundle,0.3601972237,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,4X Split Pack L,0.3262459369,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Beef,10.8615715309,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Bottle,0.1100568935,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Grated Cheese,6.0806945781,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Lamb,18.061932575,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Mustard Hot,5.6448954648,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Mustard Medium,5.9301434497,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Mustard Mild,4.0894700716,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pack L,0.0671731216,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pack M,0.0685566845,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pack Meal L,0.12690317,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pack Meal M,0.0829609723,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pack Meal S,0.0791080222,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pack Meal XL,0.1591170443,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pack S,0.0369287072,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Pork,6.5801821635,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Tofu,1.7817310098,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Tomato Hot,3.4068618904,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Tomato Medium,3.8632522896,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,Darmstadt,Tomato Mild,4.0793687957,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,2X Split Pack L,0.2612962856,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,4X Bundle,0.3717155878,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,4X Split Pack L,0.4326668943,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Beef,15.0238968642,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Bottle,0.1059466917,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Grated Cheese,8.8620005358,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Lamb,26.9558920152,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Mustard Hot,7.254703651,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Mustard Medium,4.7054299424,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Mustard Mild,5.657615777,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pack L,0.1003528798,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pack M,0.0541778528,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pack Meal L,0.1081420549,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pack Meal M,0.0940550492,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pack Meal S,0.0916571305,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pack Meal XL,0.1147603054,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pack S,0.0514427101,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Pork,9.1684392571,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Tofu,1.6976565517,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Tomato Hot,4.5269595767,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Tomato Medium,3.8623023813,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,St. Louis,Tomato Mild,4.4757042915,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,2X Split Pack L,0.250606549,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,4X Bundle,0.3822591385,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,4X Split Pack L,0.3752672638,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Beef,9.5788756359,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Bottle,0.1048816615,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Grated Cheese,7.5022678125,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Lamb,24.2582357569,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Mustard Hot,6.3478664925,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Mustard Medium,5.8638765093,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Mustard Mild,6.2852701287,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pack L,0.078043427,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pack M,0.0569985292,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pack Meal L,0.1319331264,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pack Meal M,0.0876855781,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pack Meal S,0.0880769886,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pack Meal XL,0.1618291919,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pack S,0.0334935791,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Pork,8.2601957282,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Tofu,1.8177963075,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Tomato Hot,3.8407829744,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Tomato Medium,3.5284376412,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,Darmstadt,Tomato Mild,3.0812856524,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,2X Split Pack L,0.1966667284,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,4X Bundle,0.4536487555,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,4X Split Pack L,0.4164637428,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Beef,13.3591656181,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Bottle,0.0922940128,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Grated Cheese,6.6261154863,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Lamb,23.2595674465,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Mustard Hot,4.9163501958,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Mustard Medium,5.3320917723,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Mustard Mild,5.5069629379,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pack L,0.0782413849,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pack M,0.0656736402,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pack Meal L,0.1235614557,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pack Meal M,0.078872974,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pack Meal S,0.0803008015,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pack Meal XL,0.1229807992,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pack S,0.0527382189,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Pork,7.8355875735,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Tofu,1.9726615566,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Tomato Hot,3.4328358769,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Tomato Medium,4.3633098596,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,St. Louis,Tomato Mild,3.6812335613,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,2X Split Pack L,0.2028711347,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,4X Bundle,0.3648873587,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,4X Split Pack L,0.289965541,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Beef,13.5170453075,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Bottle,0.1126664203,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Grated Cheese,9.2433499589,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Lamb,27.5821784356,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Mustard Hot,6.576039668,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Mustard Medium,5.4612120353,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Mustard Mild,5.2330589811,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pack L,0.0879097168,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pack M,0.0494082918,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pack Meal L,0.1349873666,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pack Meal M,0.0953929448,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pack Meal S,0.0575664167,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pack Meal XL,0.1265055279,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pack S,0.0392011521,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Pork,9.0738515887,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Tofu,1.686555412,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Tomato Hot,3.1007313928,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Tomato Medium,2.7186359378,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,Darmstadt,Tomato Mild,4.1373553556,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,2X Split Pack L,0.2396027156,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,4X Bundle,0.4342122599,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,4X Split Pack L,0.3304910611,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Beef,11.6592853756,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Bottle,0.0945751423,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Grated Cheese,9.2821339078,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Lamb,25.1958401031,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Mustard Hot,6.5803648862,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Mustard Medium,6.6069376094,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Mustard Mild,7.1098637352,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pack L,0.0818346009,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pack M,0.0737724768,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pack Meal L,0.1458022955,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pack Meal M,0.0984897019,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pack Meal S,0.0833473762,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pack Meal XL,0.168755287,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pack S,0.0466480463,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Pork,9.9593792103,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Tofu,2.0084703788,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Tomato Hot,2.9477416272,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Tomato Medium,4.3730014459,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10,St. Louis,Tomato Mild,3.8154697062,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,2X Split Pack L,0.2776906066,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,4X Bundle,0.3002109639,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,4X Split Pack L,0.3720578615,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,Beef,12.3603322554,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,Bottle,0.0968034775,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,Grated Cheese,7.1600461638,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,Lamb,24.9514786392,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,Mustard Hot,4.1602026366,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11,Darmstadt,Mustard Medium,5.5787722896,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
